地区,时间,温度,风向,风级,降水量,相对湿度,空气质量
株洲,21,30,东北风,2,0,46,55
株洲,22,29,北风,2,0,55,58
株洲,23,28,北风,1,0,59,58
株洲,00,28,东北风,1,0,62,56
株洲,01,27,东北风,2,0,66,55
株洲,02,26,东北风,2,0,61,54
株洲,03,26,东北风,2,0,61,52
株洲,04,26,东北风,1,0,61,42
株洲,05,,,,,,
衡阳,06,25,北风,1,0,75,67
衡阳,07,26,南风,1,0,76,64
衡阳,08,28,西南风,1,0,66,69
衡阳,09,29,北风,2,0,60,67
衡阳,10,30,东北风,3,0,57,63
衡阳,11,31,北风,2,0,55,59
衡阳,12,33,东北风,2,0,52,60
衡阳,13,34,东北风,2,0,44,65
衡阳,14,34,东风,2,0,43,62
衡阳,15,35,北风,2,0,41,60
衡阳,16,34,东北风,2,0,41,50
衡阳,17,33,东北风,2,0,41,51
衡阳,18,33,东北风,2,0,44,52
衡阳,19,32,北风,2,0,46,62
衡阳,20,31,北风,2,0,52,81
衡阳,21,31,西北风,1,0,53,117
衡阳,22,30,西北风,1,0,54,148
衡阳,23,30,西北风,1,0,54,130
衡阳,00,29,西南风,1,0,62,104
衡阳,01,29,东北风,1,0,58,117
衡阳,02,29,东北风,1,0,59,99
衡阳,03,28,东北风,1,0,60,83
衡阳,04,28,西北风,1,0,66,69
衡阳,05,,,,,,
郴州,06,23,西北风,2,0,81,68
郴州,07,23,北风,1,0,79,69
郴州,08,25,西北风,1,0,73,68
郴州,09,26,北风,2,0,70,64
郴州,10,28,北风,2,0,65,64
郴州,11,29,北风,2,0,61,67
郴州,12,30,北风,2,0,57,68
郴州,13,32,北风,3,0,50,73
郴州,14,33,北风,3,0,46,80
郴州,15,32,北风,3,0,46,73
郴州,16,33,北风,2,0,42,59
郴州,17,33,北风,3,0,44,50
郴州,18,30,北风,3,0,51,47
郴州,19,29,北风,3,0,55,52
郴州,20,29,北风,2,0,56,59
郴州,21,29,东北风,2,0,56,65
郴州,22,28,北风,2,0,60,69
郴州,23,27,西北风,2,0,64,72
郴州,00,27,北风,2,0,63,75
郴州,01,27,西北风,2,0,65,75
郴州,02,27,西北风,1,0,63,77
郴州,03,26,西北风,1,0,66,73
郴州,04,26,西北风,2,0,67,75
郴州,05,,,,,,
常德,06,22,西风,3,0,88,44
常德,07,21,西北风,3,0,91,40
常德,08,23,西北风,2,0,86,42
常德,09,25,北风,0,0,81,44
常德,10,28,东南风,1,0,68,48
常德,11,30,东风,1,0,60,51
常德,12,32,东风,2,0,56,48
常德,13,32,东南风,2,0,51,47
常德,14,33,东南风,1,0,48,48
常德,15,34,东风,1,0,43,49
常德,16,33,东南风,1,0,40,49
常德,17,31,东南风,1,0,50,47
常德,18,30,东南风,1,0,55,45
常德,19,28,东风,2,0,62,44
常德,20,27,东风,2,0,64,54
常德,21,27,东风,2,0,59,59
常德,22,27,东风,2,0,59,66
常德,23,27,东风,2,0,59,67
常德,00,25,西风,2,0,77,89
常德,01,25,西风,3,0,79,85
常德,02,24,西南风,3,0.3,86,63
常德,03,23,西风,3,0,94,46
常德,04,23,西北风,3,0,96,34
常德,05,,,,,,
益阳,06,25,西南风,2,0,72,
益阳,07,25,西南风,2,0,71,
益阳,08,26,西风,2,0,68,
益阳,09,28,西风,1,0,62,
益阳,10,29,西北风,2,0,58,
益阳,11,31,东北风,2,0,54,
益阳,12,32,北风,2,0,46,
益阳,13,32,北风,2,0,46,
益阳,14,33,东北风,2,0,42,
益阳,15,34,东北风,2,0,34,
益阳,16,34,东北风,2,0,37,
益阳,17,33,北风,2,0,32,
益阳,18,32,东北风,2,0,41,
益阳,19,31,北风,2,0,53,
益阳,20,29,北风,1,0,56,
益阳,21,29,东北风,1,0,54,
益阳,22,28,北风,0,0,60,
益阳,23,27,西南风,1,0,68,
益阳,00,26,西南风,1,0,75,
益阳,01,26,西南风,1,0,73,
益阳,02,27,西风,2,0,61,
益阳,03,25,西南风,2,0,72,
益阳,04,24,西南风,2,0.3,89,
益阳,05,,,,,,
娄底,06,23,西风,2,0,87,70
娄底,07,23,北风,0,0,89,69
娄底,08,24,东南风,1,0,84,77
娄底,09,27,东南风,1,0,72,82
娄底,10,30,东北风,1,0,58,95
娄底,11,33,东风,2,0,49,95
娄底,12,32,东风,1,0,51,69
娄底,13,32,东南风,2,0,47,56
娄底,14,32,东北风,1,0,48,46
娄底,15,32,东风,1,0,47,48
娄底,16,32,东南风,1,0,49,48
娄底,17,31,西风,2,0,52,48
娄底,18,30,西风,2,0,53,53
娄底,19,28,西风,2,0,60,61
娄底,20,28,西风,2,0,63,69
娄底,21,27,西风,2,0,66,86
娄底,22,27,西风,1,0,67,94
娄底,23,26,西南风,1,0,72,102
娄底,00,26,东风,1,0,80,114
娄底,01,25,西风,1,0,77,112
娄底,02,25,西风,2,0,83,102
娄底,03,24,西北风,2,0,89,89
娄底,04,24,北风,2,0.8,85,85
娄底,05,,,,,,
邵阳,06,22,北风,1,0,86,72
邵阳,07,22,北风,1,0,85,79
邵阳,08,24,东北风,1,0,79,80
邵阳,09,25,西北风,2,0,78,82
邵阳,10,28,西北风,2,0,62,72
邵阳,11,29,西风,2,0,56,60
邵阳,12,29,西风,2,0,56,53
邵阳,13,29,西北风,3,0,59,56
邵阳,14,29,西北风,2,0,57,54
邵阳,15,29,西北风,2,0,57,53
邵阳,16,29,西北风,2,0,58,58
邵阳,17,30,西北风,2,0,54,56
邵阳,18,30,西北风,2,0,56,58
邵阳,19,28,东北风,2,0,66,61
邵阳,20,26,东北风,2,0,73,80
邵阳,21,25,东北风,2,0,73,114
邵阳,22,25,北风,1,0,75,115
邵阳,23,25,北风,1,0,76,115
邵阳,00,25,北风,1,0,77,114
邵阳,01,25,北风,1,0,78,109
邵阳,02,25,西风,1,0,78,108
邵阳,03,24,西北风,2,0,83,103
邵阳,04,24,西北风,1,0,83,97
邵阳,05,,,,,,
岳阳,06,26,东风,2,0,74,55
岳阳,07,27,东风,1,0,72,55
岳阳,08,28,西南风,1,0,71,
岳阳,09,28,西南风,2,0,73,63
岳阳,10,28,西风,2,0,73,63
岳阳,11,29,西风,2,0,74,62
岳阳,12,29,西南风,2,0,72,73
岳阳,13,31,西风,2,0,60,72
岳阳,14,31,西南风,2,0,66,63
岳阳,15,31,西南风,2,0,55,58
岳阳,16,32,西风,2,0,45,49
岳阳,17,32,西风,1,0,48,46
岳阳,18,31,西风,1,0,54,53
岳阳,19,30,北风,1,0,57,54
岳阳,20,29,北风,1,0,63,54
岳阳,21,29,北风,1,0,62,58
岳阳,22,29,东风,1,0,60,61
岳阳,23,29,北风,1,0,58,62
岳阳,00,29,北风,0,0,60,65
岳阳,01,28,东南风,1,0,56,64
岳阳,02,28,东南风,1,0,48,62
岳阳,03,28,北风,0,0,51,60
岳阳,04,27,北风,0,0,51,52
岳阳,05,,,,,,
张家界,06,20,北风,0,0,95,23
张家界,07,20,西南风,1,0,95,24
张家界,08,21,西风,1,0,93,22
张家界,09,24,东南风,1,0,80,27
张家界,10,25,西南风,1,0,74,27
张家界,11,27,东北风,1,0,62,27
张家界,12,29,东北风,2,0,54,30
张家界,13,31,东风,1,0,53,31
张家界,14,32,东风,2,0,39,32
张家界,15,33,东北风,2,0,39,31
张家界,16,32,东南风,1,0,40,31
张家界,17,31,西南风,2,0,59,24
张家界,18,29,西南风,2,0,62,25
张家界,19,28,西风,1,0,64,28
张家界,20,26,南风,1,0,72,36
张家界,21,26,西南风,2,0,71,44
张家界,22,26,西南风,2,0,72,43
张家界,23,23,西南风,1,1.7,87,36
张家界,00,22,西北风,1,3,92,32
张家界,01,22,西南风,2,0.5,92,25
张家界,02,22,南风,1,0.5,94,22
张家界,03,22,南风,1,0.1,95,18
张家界,04,22,南风,2,0.6,96,20
张家界,05,,,,,,
怀化,06,23,北风,1,0,88,42
怀化,07,23,北风,1,0,92,44
怀化,08,23,北风,1,0,86,46
怀化,09,23,东风,1,0,87,49
怀化,10,23,东风,1,0.3,92,50
怀化,11,24,西北风,1,0,89,48
怀化,12,24,西南风,1,0.6,88,44
怀化,13,24,西风,2,0,88,40
怀化,14,23,西风,2,0.3,92,38
怀化,15,23,西风,1,0.2,93,36
怀化,16,23,西南风,2,0,88,35
怀化,17,23,西南风,2,0,80,36
怀化,18,22,西南风,2,0,88,39
怀化,19,21,西南风,1,0.6,97,42
怀化,20,21,西南风,1,0.1,97,42
怀化,21,21,西风,1,3,100,40
怀化,22,21,西风,2,2.8,100,41
怀化,23,21,西风,1,0.4,100,40
怀化,00,21,北风,1,1.2,100,40
怀化,01,21,南风,1,3.2,100,39
怀化,02,20,西北风,1,0.2,100,39
怀化,03,21,东风,1,0,100,36
怀化,04,21,东风,1,0.1,100,32
怀化,05,,,,,,
永州,06,25,东风,1,0,72,74
永州,07,25,南风,1,0,80,65
永州,08,26,西南风,1,0,73,69
永州,09,29,东风,2,0,57,69
永州,10,29,北风,2,0,56,62
永州,11,31,东北风,2,0,49,57
永州,12,32,北风,2,0,48,51
永州,13,33,西北风,2,0,45,68
永州,14,32,西北风,2,0,44,64
永州,15,32,西北风,3,0,45,64
永州,16,32,西北风,2,0,44,60
永州,17,31,西北风,2,0,51,52
永州,18,30,西北风,3,0,57,57
永州,19,28,西北风,3,0,58,59
永州,20,28,西北风,1,0,62,72
永州,21,27,西风,2,0,72,79
永州,22,26,西风,2,0,70,74
永州,23,27,西风,1,0,69,82
永州,00,26,西南风,2,0,74,77
永州,01,26,西南风,1,0,73,79
永州,02,25,西南风,2,0,73,77
永州,03,25,南风,1,0,73,77
永州,04,25,南风,1,0,78,77
永州,05,,,,,,
贵阳,06,21,东风,1,0,88,45
贵阳,07,21,东北风,2,0,89,45
贵阳,08,21,东风,2,0,89,45
贵阳,09,22,东风,2,0.6,91,49
贵阳,10,23,南风,1,0,81,51
贵阳,11,23,西南风,1,0,77,
贵阳,12,22,北风,2,0.6,91,53
贵阳,13,24,北风,1,0.7,81,59
贵阳,14,24,东南风,2,0.6,85,72
贵阳,15,25,东风,2,0,74,74
贵阳,16,21,南风,2,18,89,67
贵阳,17,20,东风,3,0,96,47
贵阳,18,21,东北风,1,0,88,26
贵阳,19,21,东风,1,0,90,21
贵阳,20,20,东风,2,0,93,27
贵阳,21,20,东风,2,0,94,29
贵阳,22,20,东风,2,0,96,29
贵阳,23,19,东风,2,0,97,25
贵阳,00,19,东北风,1,0,98,25
贵阳,01,20,北风,0,0,98,29
贵阳,02,20,东南风,1,0,97,30
贵阳,03,20,北风,0,0,97,34
贵阳,04,20,东风,1,0,97,34
贵阳,05,,,,,,
遵义,06,22,东北风,2,0,91,26
遵义,07,22,东北风,1,0,91,29
遵义,08,23,东风,1,0,91,29
遵义,09,23,东风,1,0,88,30
遵义,10,24,东北风,2,0,85,32
遵义,11,23,东北风,2,0,85,38
遵义,12,23,东北风,1,0.3,93,38
遵义,13,23,东风,1,0.3,96,42
遵义,14,22,东风,2,0,92,35
遵义,15,22,东风,2,0,93,24
遵义,16,22,东北风,2,0,89,21
遵义,17,23,东北风,2,0,85,20
遵义,18,22,东北风,2,0,87,21
遵义,19,21,东北风,3,0,90,20
遵义,20,20,东北风,3,0,92,20
遵义,21,20,东北风,3,0,93,20
遵义,22,20,东北风,2,0.1,96,20
遵义,23,20,东北风,2,0,93,20
遵义,00,20,东北风,2,0,94,18
遵义,01,19,东北风,2,0,95,20
遵义,02,19,东北风,2,0,96,18
遵义,03,19,东北风,2,0,98,19
遵义,04,19,东北风,2,0,98,19
遵义,05,,,,,,
安顺,06,20,东北风,1,0,92,39
安顺,07,20,东南风,1,0,90,42
安顺,08,20,东北风,1,0,90,46
安顺,09,20,东风,1,0,94,49
安顺,10,21,东南风,1,0,91,52
安顺,11,23,南风,1,0,82,52
安顺,12,24,南风,2,0,74,39
安顺,13,24,南风,2,0,70,32
安顺,14,24,西风,2,0,75,36
安顺,15,24,西南风,2,0,72,36
安顺,16,23,东南风,1,0,77,38
安顺,17,23,南风,2,0,75,32
安顺,18,23,南风,1,0,77,33
安顺,19,22,东风,1,0,80,38
安顺,20,22,东北风,1,0,85,42
安顺,21,21,东风,1,0,88,45
安顺,22,22,东南风,1,0,88,50
安顺,23,22,东南风,2,0,86,50
安顺,00,21,东南风,1,0,88,45
安顺,01,22,东南风,1,0,86,48
安顺,02,21,东南风,2,0,87,49
安顺,03,21,西南风,1,0,86,42
安顺,04,21,南风,2,0,87,39
安顺,05,,,,,,
黔南,06,22,东北风,2,0,95,42
黔南,07,22,东南风,1,0,95,45
黔南,08,22,东风,2,0,93,39
黔南,09,23,北风,1,0,91,52
黔南,10,23,东北风,1,0.4,93,60
黔南,11,24,西北风,1,0,86,68
黔南,12,26,西风,1,0,77,77
黔南,13,26,北风,2,0,76,68
黔南,14,25,东北风,2,0.2,81,60
黔南,15,23,北风,3,4,96,54
黔南,16,21,北风,3,3.3,96,55
黔南,17,21,东北风,2,5.8,97,69
黔南,18,20,东北风,3,0.4,98,54
黔南,19,21,北风,2,0.1,98,39
黔南,20,20,东北风,2,0.3,98,35
黔南,21,20,北风,2,0,98,42
黔南,22,20,北风,2,0,98,53
黔南,23,20,北风,2,0,98,49
黔南,00,20,东北风,2,0,98,48
黔南,01,20,北风,2,0,98,45
黔南,02,20,东风,1,0,98,45
黔南,03,20,东南风,1,0,99,44
黔南,04,20,南风,1,0,99,52
黔南,05,,,,,,
黔东南,06,23,东北风,1,0,88,49
黔东南,07,23,北风,1,0,87,49
黔东南,08,23,北风,1,0,85,50
黔东南,09,23,西北风,1,0,77,59
黔东南,10,24,北风,1,0,76,53
黔东南,11,24,北风,2,0,72,
黔东南,12,23,北风,2,0,74,54
黔东南,13,23,北风,2,0,79,46
黔东南,14,24,东北风,2,0,76,40
黔东南,15,23,东北风,2,0,79,49
黔东南,16,22,北风,2,0,86,52
黔东南,17,23,北风,2,0,83,52
黔东南,18,23,北风,2,0,82,49
黔东南,19,22,北风,2,0,86,39
黔东南,20,21,北风,2,0,87,31
黔东南,21,21,北风,2,0,89,31
黔东南,22,20,北风,2,0,92,38
黔东南,23,20,北风,1,0,93,41
黔东南,00,20,东北风,1,0,95,34
黔东南,01,20,北风,1,0,95,39
黔东南,02,20,北风,1,0,97,42
黔东南,03,20,北风,1,0,98,49
黔东南,04,20,北风,1,0,97,54
黔东南,05,,,,,,
铜仁,06,22,西北风,2,0,85,26
铜仁,07,22,西北风,2,0,88,30
铜仁,08,22,西北风,2,0,90,36
铜仁,09,21,西北风,2,0.1,89,30
铜仁,10,21,西风,2,0,92,34
铜仁,11,20,西风,2,0,88,32
铜仁,12,19,西南风,2,0,89,29
铜仁,13,19,西南风,1,0,87,30
铜仁,14,20,西风,2,0,89,29
铜仁,15,21,西南风,2,0,83,25
铜仁,16,21,西风,2,0,85,21
铜仁,17,21,西风,1,0,89,18
铜仁,18,21,西南风,1,0,90,19
铜仁,19,20,西风,2,0,89,19
铜仁,20,20,西风,2,0,93,22
铜仁,21,20,西北风,1,0,94,22
铜仁,22,20,西风,2,0,94,23
铜仁,23,20,西北风,1,0,96,22
铜仁,00,20,北风,1,0.0,95,23
铜仁,01,20,西风,2,0,94,22
铜仁,02,20,西风,1,0,94,20
铜仁,03,20,北风,1,0.0,93,22
铜仁,04,20,西风,2,0,93,24
铜仁,05,,,,,,
毕节,06,19,西南风,1,0,85,32
毕节,07,19,西北风,1,0,84,32
毕节,08,20,西北风,1,0,81,32
毕节,09,20,西南风,1,0,79,32
毕节,10,21,东南风,1,0.1,79,46
毕节,11,21,东风,1,0,75,40
毕节,12,21,西风,1,0.3,86,32
毕节,13,23,东风,1,0,66,33
毕节,14,26,东风,1,0,59,39
毕节,15,26,南风,1,0,59,41
毕节,16,25,东北风,1,0,61,40
毕节,17,24,北风,2,0,65,36
毕节,18,25,东北风,1,0,63,31
毕节,19,24,北风,1,0,68,33
毕节,20,23,东风,1,0,71,40
毕节,21,22,北风,1,0,73,33
毕节,22,22,北风,1,0,76,32
毕节,23,22,东北风,1,0,79,34
毕节,00,21,东南风,1,1.5,86,46
毕节,01,20,北风,1,0.3,92,46
毕节,02,19,北风,2,25.9,96,20
毕节,03,18,北风,1,46.6,95,22
毕节,04,18,西南风,1,19.1,97,24
毕节,05,,,,,,
六盘水,06,20,西风,1,0,82,22
六盘水,07,20,西北风,1,0,82,19
六盘水,08,21,西南风,1,0,81,17
六盘水,09,21,西北风,1,0,82,20
六盘水,10,22,西南风,1,0,77,22
六盘水,11,23,北风,1,0,71,26
六盘水,12,24,东北风,2,0,69,37
六盘水,13,26,北风,2,0,63,26
六盘水,14,25,北风,2,0,65,28
六盘水,15,26,东风,1,0,62,27
六盘水,16,26,南风,2,0,57,28
六盘水,17,26,南风,2,0,59,27
六盘水,18,25,南风,1,0,61,26
六盘水,19,24,东南风,2,0,64,32
六盘水,20,23,南风,1,0,67,40
六盘水,21,22,西南风,1,0,74,40
六盘水,22,22,西风,1,0,76,35
六盘水,23,22,西南风,1,0,77,36
六盘水,00,22,西风,1,0,77,42
六盘水,01,21,西南风,1,1.3,90,43
六盘水,02,20,南风,1,1.6,93,41
六盘水,03,20,南风,1,0,94,38
六盘水,04,20,东风,1,0,94,35
六盘水,05,,,,,,
黔西南,06,21,北风,0,0,85,42
黔西南,07,21,北风,0,0,86,40
黔西南,08,22,北风,0,0,84,46
黔西南,09,23,东南风,1,0,82,47
黔西南,10,25,东南风,1,0,67,46
黔西南,11,26,南风,1,0,64,42
黔西南,12,27,东南风,2,0,65,46
黔西南,13,28,东南风,2,0,59,42
黔西南,14,26,西风,1,0,61,27
黔西南,15,27,东南风,2,0,57,29
黔西南,16,28,东南风,3,0,55,29
黔西南,17,27,东南风,2,0,63,27
黔西南,18,26,东南风,2,0,65,27
黔西南,19,25,东南风,1,0,70,42
黔西南,20,24,东南风,1,0,75,48
黔西南,21,23,西南风,1,0,80,46
黔西南,22,23,南风,1,0,81,58
黔西南,23,22,南风,1,0,84,50
黔西南,00,22,南风,1,0,82,50
黔西南,01,21,南风,1,0,84,51
黔西南,02,21,北风,0,0,88,43
黔西南,03,20,南风,1,0,89,46
黔西南,04,20,南风,1,0,91,48
黔西南,05,,,,,,
成都,06,22,北风,0,0.0,81,35
成都,07,22,北风,0,0.0,89,32
成都,08,23,北风,0,0.0,89,34
成都,09,24,北风,0,0.0,72,41
成都,10,26,北风,0,0.0,62,48
成都,11,26,北风,0,0.0,69,57
成都,12,27,东北风,1,0.0,67,68
成都,13,28,北风,0,0.0,66,75
成都,14,29,东北风,2,0.0,58,77
成都,15,30,东风,1,0.0,48,74
成都,16,31,北风,0,0.0,49,62
成都,17,30,东南风,1,0.0,48,59
成都,18,29,东南风,1,0.0,58,49
成都,19,27,北风,0,0.0,65,54
成都,20,26,北风,0,0.0,80,52
成都,21,25,北风,0,0.0,79,55
成都,22,25,东南风,2,0.0,80,57
成都,23,25,北风,0,0.0,81,58
成都,00,24,北风,0,0.0,87,58
成都,01,24,东南风,1,0.0,88,61
成都,02,24,东南风,1,0.0,88,66
成都,03,22,北风,0,0.0,95,64
成都,04,21,东南风,1,0.0,94,59
成都,05,,,,,,
攀枝花,06,21,东南风,1,0,89,58
攀枝花,07,20,东风,1,0,91,60
攀枝花,08,21,东南风,1,0,88,61
攀枝花,09,24,东南风,1,0,76,65
攀枝花,10,26,东风,2,0,63,70
攀枝花,11,27,东北风,1,0,63,73
攀枝花,12,29,西北风,2,0,52,60
攀枝花,13,29,西风,2,0,56,72
攀枝花,14,28,西风,3,0,58,77
攀枝花,15,32,北风,1,0,46,67
攀枝花,16,32,西北风,1,0,41,57
攀枝花,17,32,西风,2,0,46,58
攀枝花,18,31,西风,1,0,55,58
攀枝花,19,28,西风,1,0,61,57
攀枝花,20,26,西风,1,0,65,57
攀枝花,21,26,西风,1,0,69,51
攀枝花,22,25,东南风,1,0,69,52
攀枝花,23,24,北风,0,0,73,51
攀枝花,00,24,东北风,1,0,76,49
攀枝花,01,24,北风,0,0,76,49
攀枝花,02,23,西风,1,0,83,48
攀枝花,03,23,西风,1,0,84,51
攀枝花,04,22,东南风,1,0,88,50
攀枝花,05,,,,,,
自贡,06,25,东风,1,0,80,45
自贡,07,25,西风,1,0,86,47
自贡,08,25,西南风,2,0,85,49
自贡,09,26,西南风,1,0,76,56
自贡,10,27,西南风,1,0,63,51
自贡,11,27,西南风,1,0,64,47
自贡,12,28,北风,1,0,59,46
自贡,13,28,西南风,1,0,59,41
自贡,14,29,西风,1,0,59,39
自贡,15,30,西北风,1,0,55,41
自贡,16,30,北风,1,0,58,44
自贡,17,29,东风,2,0,63,49
自贡,18,28,东风,2,0,66,42
自贡,19,28,东风,1,0,62,53
自贡,20,27,东北风,2,0,71,52
自贡,21,27,东北风,2,0,71,58
自贡,22,27,西南风,1,0,73,64
自贡,23,26,西北风,1,0,76,60
自贡,00,26,东北风,1,0,74,65
自贡,01,26,北风,1,0,73,67
自贡,02,26,西南风,1,0,82,59
自贡,03,26,南风,1,0,79,62
自贡,04,25,东风,1,0,79,62
自贡,05,,,,,,
绵阳,06,23,南风,1,0,87,44
绵阳,07,22,西北风,1,0,94,44
绵阳,08,23,东风,1,0,82,45
绵阳,09,24,东北风,1,0,75,41
绵阳,10,26,东北风,1,0,72,37
绵阳,11,27,东风,2,0,63,33
绵阳,12,28,东北风,2,0,53,29
绵阳,13,29,东北风,2,0,51,29
绵阳,14,31,东风,2,0,42,32
绵阳,15,31,东北风,2,0,41,32
绵阳,16,31,东南风,2,0,43,32
绵阳,17,30,东南风,2,0,46,32
绵阳,18,29,东南风,1,0,54,32
绵阳,19,28,东风,1,0,57,30
绵阳,20,25,东风,1,0,76,36
绵阳,21,24,西南风,1,0,76,45
绵阳,22,24,西风,1,0,82,50
绵阳,23,24,西风,1,0,80,54
绵阳,00,22,西风,1,0,89,54
绵阳,01,22,西风,2,0,90,56
绵阳,02,21,西风,2,0,91,56
绵阳,03,21,西风,1,0,92,54
绵阳,04,21,东北风,1,0,91,54
绵阳,05,,,,,,
南充,06,23,西风,1,0,98,67
南充,07,23,南风,1,0,98,78
南充,08,23,北风,1,0,98,73
南充,09,25,北风,2,0,94,65
南充,10,26,北风,2,0,87,66
南充,11,27,北风,2,0,83,70
南充,12,27,东北风,1,0,81,83
南充,13,28,北风,1,0,77,82
南充,14,29,北风,1,0,75,78
南充,15,29,西南风,1,0,73,69
南充,16,28,南风,2,0,73,70
南充,17,28,南风,1,0,71,72
南充,18,28,南风,1,0,67,64
南充,19,27,南风,1,0,76,61
南充,20,26,南风,2,0,90,56
南充,21,26,东南风,2,0,89,
南充,22,25,南风,2,0,85,70
南充,23,25,南风,2,0,80,87
南充,00,25,东风,2,0,86,75
南充,01,24,南风,2,0,83,77
南充,02,24,东风,1,0,94,54
南充,03,23,东风,2,0,94,58
南充,04,24,东风,1,0,91,57
南充,05,,,,,,
达州,06,23,东风,2,0,66,48
达州,07,23,东北风,2,0,68,42
达州,08,24,东北风,1,0,65,44
达州,09,25,东风,1,0,60,53
达州,10,26,东北风,2,0,58,56
达州,11,29,西北风,1,0,63,51
达州,12,30,北风,1,0,56,51
达州,13,32,东南风,2,0,48,54
达州,14,33,西南风,2,0,43,48
达州,15,32,西风,1,0,47,41
达州,16,25,东南风,4,10.2,77,41
达州,17,24,北风,1,10.1,76,51
达州,18,26,东风,1,0,77,32
达州,19,26,东南风,1,0,74,49
达州,20,27,西南风,2,0,69,67
达州,21,26,西南风,2,0,76,115
达州,22,25,西风,1,0,75,114
达州,23,25,东南风,1,0,77,88
达州,00,25,西风,1,0,73,77
达州,01,25,东北风,1,0,82,80
达州,02,25,东北风,1,0,83,69
达州,03,24,东风,1,0,84,68
达州,04,24,东北风,1,0,85,82
达州,05,,,,,,
遂宁,06,24,西南风,1,0,91,51
遂宁,07,24,东北风,1,0,91,50
遂宁,08,24,东北风,1,0,91,48
遂宁,09,25,西北风,1,0,85,53
遂宁,10,26,东风,1,0,83,56
遂宁,11,26,东北风,1,0,81,55
遂宁,12,27,东南风,1,0,79,56
遂宁,13,27,东北风,1,0,71,54
遂宁,14,28,东北风,1,0,69,52
遂宁,15,29,东北风,1,0,64,50
遂宁,16,29,东南风,1,0,66,44
遂宁,17,28,西南风,1,0,75,45
遂宁,18,27,西南风,1,0,80,46
遂宁,19,26,南风,1,0,82,52
遂宁,20,25,南风,1,0,83,52
遂宁,21,24,西南风,1,0,86,57
遂宁,22,24,西北风,1,0,84,59
遂宁,23,24,西南风,1,0,88,54
遂宁,00,24,东风,1,0,89,54
遂宁,01,24,东南风,1,0,88,55
遂宁,02,24,东南风,1,0,91,59
遂宁,03,23,西南风,1,0,95,67
遂宁,04,23,南风,1,0,96,64
遂宁,05,,,,,,
广安,06,24,南风,1,0,90,64
广安,07,24,西南风,1,0,91,67
广安,08,24,西北风,1,0,88,70
广安,09,26,西北风,1,0,80,72
广安,10,28,东南风,1,0,68,73
广安,11,29,东北风,2,0,67,68
广安,12,29,东北风,1,0,65,59
广安,13,30,东南风,1,0,62,54
广安,14,30,西南风,1,0,63,59
广安,15,28,东南风,1,0,67,58
广安,16,30,西南风,1,0,63,54
广安,17,29,东风,2,0,69,
广安,18,28,西风,2,0,72,68
广安,19,27,西风,2,0,77,79
广安,20,26,西风,2,0,80,97
广安,21,25,西风,2,0,79,117
广安,22,25,西风,1,0,79,122
广安,23,25,北风,2,0,77,125
广安,00,24,北风,1,0,79,119
广安,01,24,西北风,1,0,82,103
广安,02,24,东北风,1,0,82,74
广安,03,23,东北风,1,0,85,46
广安,04,23,北风,2,0,89,40
广安,05,,,,,,
巴中,06,20,北风,2,0,67,22
巴中,07,19,北风,2,0,68,23
巴中,08,23,东风,1,0,68,27
巴中,09,24,北风,2,0,56,25
巴中,10,27,南风,2,0,50,21
巴中,11,29,东南风,2,0,42,23
巴中,12,30,东风,2,0,42,30
巴中,13,30,东风,2,0,46,35
巴中,14,32,东北风,2,0,44,34
巴中,15,30,南风,2,0,47,35
巴中,16,31,北风,1,0,46,35
巴中,17,31,东北风,1,0,45,36
巴中,18,31,北风,0,0,44,35
巴中,19,27,北风,2,0,68,56
巴中,20,26,西北风,2,0,67,70
巴中,21,25,北风,2,0,68,77
巴中,22,25,北风,1,0,69,82
巴中,23,25,北风,2,0,77,80
巴中,00,24,北风,1,0,82,69
巴中,01,24,北风,2,0,89,68
巴中,02,23,北风,1,0,90,67
巴中,03,23,东风,1,0,93,62
巴中,04,23,东北风,1,0,94,67
巴中,05,,,,,,
泸州,06,24,南风,1,0,89,55
泸州,07,24,西南风,1,0,87,58
泸州,08,24,南风,1,0,88,57
泸州,09,24,南风,1,0,87,59
泸州,10,25,西南风,1,0,80,54
泸州,11,26,西南风,1,0,78,52
泸州,12,26,东南风,1,0,69,43
泸州,13,28,北风,1,0,66,38
泸州,14,28,西北风,1,0,67,36
泸州,15,28,西北风,1,0,65,35
泸州,16,29,东北风,1,0,68,35
泸州,17,28,东北风,1,0,71,31
泸州,18,27,东北风,1,0,73,29
泸州,19,26,东北风,1,0,74,35
泸州,20,26,东北风,1,0,77,40
泸州,21,25,东北风,1,0,79,46
泸州,22,25,东风,1,0,82,49
泸州,23,25,西南风,1,0,83,50
泸州,00,24,西北风,1,0,83,52
泸州,01,24,西南风,1,0,86,55
泸州,02,24,南风,1,0,85,54
泸州,03,24,东南风,1,0,86,58
泸州,04,24,南风,1,0,89,55
泸州,05,,,,,,
宜宾,06,24,西南风,2,0,91,36
宜宾,07,24,西南风,2,0,96,40
宜宾,08,24,南风,2,0,88,44
宜宾,09,24,东南风,1,0,97,50
宜宾,10,25,南风,2,0,91,49
宜宾,11,26,南风,1,0,90,54
宜宾,12,27,南风,1,0,85,54
宜宾,13,28,西南风,1,0,70,53
宜宾,14,28,东北风,1,0,69,51
宜宾,15,28,东北风,1,0,63,49
